"yearNumber","Time","dcAnnualHealthUS","dcOUDNoTxExcess","dcOUDTxExcess","dcMethadone","dcBuprenorphine","dcNaltrexone","dcOverdoseNonfatal","dcOverdoseFatal","dcNetProductivity","dcCM","dcTherapy","dcHubSpoke","dcED","dcTH","nRun"
6,2027,5460.39735357743,6363.20538228241,5090.22931212325,6520.28202435053,4179.40798149437,12494.2804931886,3665.60996760639,2987.92608194054,646414.735974049,2861.63091223543,3972.28540288545,28764.8262748485,568.25536844459,0,"506"
7,2028,5301.35665395867,6177.8693031868,4941.9702059449,6330.3708974277,4057.67765193628,12130.3694108627,3558.84462874406,2900.89910868014,627587.122304901,2778.28243906352,3856.5877697917,27927.0158008237,551.70424120834,0,"506"
8,2029,5146.94820772686,5997.93136231728,4798.0293261601,6145.99116255117,3939.49286595756,11777.0576804493,3455.18895994569,2816.4069016312,609307.885732914,2697.36159132381,3744.25997067155,27113.6075736153,535.635185639165,0,"506"
9,2030,4997.03709488045,5823.23433234688,4658.28089918456,5966.98171121473,3824.7503552986,11434.0365829605,3354.55238829679,2734.37563265165,591561.054109625,2618.79766147943,3635.20385502093,26323.8908481702,520.034160814723,0,"506"
10,2031,4851.49232512665,5653.62556538532,4522.60281474229,5793.18612739294,3713.3498595132,11101.0063912237,3256.84697892892,2654.73362393364,574331.120494782,2542.52200143633,3529.32413108828,25557.1755807477,504.887534771576,0,"506"
0,2021,6520,7598,6078,5761.2526470467,6299.25858022762,18101.568001708,4376.93,3567.74,771853,0,0,0,0,0,"507"
1,2022,6330.09708737864,7376.69902912621,5900.97087378641,5593.44917189,6115.7850293472,17574.3378657359,4249.44660194175,3463.82524271845,749371.844660194,1389.8845760206,1630.60780461579,9253.59811445353,224.222927011188,0,"507"
2,2023,6145.72532755208,7161.84371759827,5729.09793571496,5430.53317659223,5937.65536829825,17062.4639473164,4125.6763125648,3362.93712885286,727545.480252616,2698.80500198175,3166.22874682678,17968.1516785505,435.384324293568,0,"507"
3,2024,5966.7236189826,6953.24632776531,5562.2310055485,5272.3623073711,5764.71394980413,16565.4989779771,4005.51098307263,3264.98750374064,706354.835196714,3930.29854657536,4611.01273809725,26167.2111823552,634.054841204226,0,"507"
4,2025,5792.93555241029,6750.7245900634,5400.22427723156,5118.79835667097,5596.80966000401,16083.0087164826,3888.84561463362,3169.89078033072,685781.393394868,3815.82383162656,4476.71139621093,25405.0594003448,615.587224470122,0,"507"
5,2026,5624.20927418475,6554.10154375088,5242.93619148695,4969.707142399,5433.79578641166,15614.5715694006,3775.57826663458,3077.56386439876,665807.17805327,3704.68333167627,4346.3217438941,24665.106213927,597.657499485556,0,"507"
6,2027,5460.39735357743,6363.20538228241,5090.22931212325,4824.95839067864,5275.52988972006,15159.7782227191,3665.60996760639,2987.92608194054,646414.735974049,3596.77993366629,4219.72984844088,23946.7050620651,580.249999500539,0,"507"
7,2028,5301.35665395867,6177.8693031868,4941.9702059449,4684.4256220181,5121.87367933986,14718.2312841933,3558.84462874406,2900.89910868014,627587.122304901,3492.01935307406,4096.82509557367,23249.2282155971,563.349514078194,0,"507"
8,2029,5146.94820772686,5997.93136231728,4798.0293261601,4547.98604079427,4972.69289256297,14289.54493611,3455.18895994569,2816.4069016312,609307.885732914,3390.31005152822,3977.50009278997,22572.0662287351,546.941275804071,0,"507"
9,2030,4997.03709488045,5823.23433234688,4658.28089918456,4415.5204279556,4827.8571772456,13873.344598165,3354.55238829679,2734.37563265165,591561.054109625,3291.56315682351,3861.65057552424,21914.6274065389,531.010947382594,0,"507"
10,2031,4851.49232512665,5653.62556538532,4522.60281474229,4286.9130368501,4687.23997790835,13469.2666001602,3256.84697892892,2654.73362393364,574331.120494782,3195.69238526554,3749.17531604295,21276.3372879019,515.544609109314,0,"507"
0,2021,6520,7598,6078,6297.41028412152,7271.69786688173,16537.3903674504,4376.93,3567.74,771853,0,0,0,0,0,"508"
1,2022,6330.09708737864,7376.69902912621,5900.97087378641,6113.99056710827,7059.90084163275,16055.7188033499,4249.44660194175,3463.82524271845,749371.844660194,955.66757293629,1737.62011499985,10157.8596808329,183.998260311758,0,"508"
2,2023,6145.72532755208,7161.84371759827,5729.09793571496,5935.91317194978,6854.27266177937,15588.0765081067,4125.6763125648,3362.93712885286,727545.480252616,1855.66519016755,3374.01964077641,19723.9993802581,357.278175362637,0,"508"
3,2024,5966.7236189826,6953.24632776531,5562.2310055485,5763.02249703862,6654.63365221298,15134.0548622395,4005.51098307263,3264.98750374064,706354.835196714,2702.42503422459,4913.62083608215,28724.2709421234,520.308022372773,0,"508"
4,2025,5792.93555241029,6750.7245900634,5400.22427723156,5595.16747285303,6460.80937108056,14693.2571478054,3888.84561463362,3169.89078033072,685781.393394868,2623.71362546077,4770.50566609917,27887.6416913819,505.153419779391,0,"508"
5,2026,5624.20927418475,6554.10154375088,5242.93619148695,5432.2014299544,6272.63045735977,14265.2982017528,3775.57826663458,3077.56386439876,665807.17805327,2547.29478200075,4631.55889912541,27075.3802828951,490.44021337805,0,"508"
6,2027,5460.39735357743,6363.20538228241,5090.22931212325,5273.98197082951,6089.93248287356,13849.8040793716,3665.60996760639,2987.92608194054,646414.735974049,2473.10173009781,4496.65912536448,26286.7769736845,476.15554696898,0,"508"
7,2028,5301.35665395867,6177.8693031868,4941.9702059449,5120.37084546555,5912.55580861511,13446.4117275453,3558.84462874406,2900.89910868014,627587.122304901,2401.06964087166,4365.68847122765,25521.1426928976,462.286938804835,0,"508"
8,2029,5146.94820772686,5997.93136231728,4798.0293261601,4971.23383054907,5740.34544525739,13054.7686675197,3455.18895994569,2816.4069016312,609307.885732914,2331.13557366181,4238.53249633752,24777.8084397064,448.822270684306,0,"508"
9,2030,4997.03709488045,5823.23433234688,4658.28089918456,4826.44061218357,5573.15091772562,12674.5326869123,3354.55238829679,2734.37563265165,591561.054109625,2263.23842103088,4115.08009353157,24056.1246987441,435.749777363404,0,"508"
10,2031,4851.49232512665,5653.62556538532,4522.60281474229,4685.86467202288,5410.82613371419,12305.3715406916,3256.84697892892,2654.73362393364,574331.120494782,2197.31885536979,3995.22339177823,23355.4608725671,423.058036275149,0,"508"
0,2021,6520,7598,6078,7728.02897164621,5929.547370004,17205.1408604521,4376.93,3567.74,771853,0,0,0,0,0,"509"
1,2022,6330.09708737864,7376.69902912621,5900.97087378641,7502.94074917108,5756.8421068,16704.0202528661,4249.44660194175,3463.82524271845,749371.844660194,1055.75667787245,1529.09180976927,8727.97604974978,174.192483937971,0,"509"
2,2023,6145.72532755208,7161.84371759827,5729.09793571496,7284.40849434086,5589.16709398058,16217.4953911321,4125.6763125648,3362.93712885286,727545.480252616,2050.01296674263,2969.11031023159,16947.5263101938,338.237832889263,0,"509"
3,2024,5966.7236189826,6953.24632776531,5562.2310055485,7072.24125664161,5426.37581939863,15745.141156439,4005.51098307263,3264.98750374064,706354.835196714,2985.45577680965,4323.94705373532,24680.8635585346,492.579368285335,0,"509"
4,2025,5792.93555241029,6750.7245900634,5400.22427723156,6866.25364722486,5268.32603825109,15286.5448120767,3888.84561463362,3169.89078033072,685781.393394868,2898.50075418413,4198.00684828672,23962.003454888,478.232396393529,0,"509"
5,2026,5624.20927418475,6554.10154375088,5242.93619148695,6666.26567691734,5114.87964878747,14841.3056427929,3775.57826663458,3077.56386439876,665807.17805327,2814.07840212051,4075.73480416186,23264.0810241631,464.303297469446,0,"509"
6,2027,5460.39735357743,6363.20538228241,5090.22931212325,6472.10259894887,4965.90257163832,14409.0346046533,3665.60996760639,2987.92608194054,646414.735974049,2732.11495351506,3957.02408171054,22586.4864312263,450.779900455772,0,"509"
7,2028,5301.35665395867,6177.8693031868,4941.9702059449,6283.59475626104,4821.26463265856,13989.3539851003,3558.84462874406,2900.89910868014,627587.122304901,2652.53878982045,3841.77095311703,21928.6276031323,437.650388792012,0,"509"
8,2029,5146.94820772686,5997.93136231728,4798.0293261601,6100.57743326315,4680.83944918307,13581.8970729129,3455.18895994569,2816.4069016312,609307.885732914,2575.28037846645,3729.87471176411,21289.9297117789,424.903290089332,0,"509"
9,2030,4997.03709488045,5823.23433234688,4658.28089918456,5922.89071190597,4544.50431959521,13186.3078377795,3354.55238829679,2734.37563265165,591561.054109625,2500.27221210335,3621.237584237,20669.83467163,412.527466106148,0,"509"
10,2031,4851.49232512665,5653.62556538532,4522.60281474229,5750.37933194754,4412.14011611186,12802.2406192034,3256.84697892892,2654.73362393364,574331.120494782,2427.4487496149,3515.76464489029,20067.800652068,400.512103015677,0,"509"
0,2021,6520,7598,6078,7797.19374773372,5516.29554934334,16481.8114218882,4376.93,3567.74,771853,0,0,0,0,0,"510"
1,2022,6330.09708737864,7376.69902912621,5900.97087378641,7570.0910172172,5355.62674693528,16001.7586620274,4249.44660194175,3463.82524271845,749371.844660194,1130.87874542256,1637.13485600493,9988.67891860137,187.703898849858,0,"510"
2,2023,6145.72532755208,7161.84371759827,5729.09793571496,7349.60292933709,5199.63761838377,15535.6880213858,4125.6763125648,3362.93712885286,727545.480252616,2195.88105907293,3178.90263301928,19395.4930458279,364.473589999724,0,"510"
3,2024,5966.7236189826,6953.24632776531,5562.2310055485,7135.53682459912,5048.19186250851,15083.1922537726,4005.51098307263,3264.98750374064,706354.835196714,3197.88503748484,4629.46985391158,28245.8636589727,530.786781552996,0,"510"
4,2025,5792.93555241029,6750.7245900634,5400.22427723156,6927.7056549506,4901.15714806652,14643.8759745365,3888.84561463362,3169.89078033072,685781.393394868,3104.74275483965,4494.63092612774,27423.1686009443,515.32697238155,0,"510"
5,2026,5624.20927418475,6554.10154375088,5242.93619148695,6725.92782034039,4758.40499812283,14217.355315084,3775.57826663458,3077.56386439876,665807.17805327,3014.31335421326,4363.71934575509,26624.4355348974,500.317448914126,0,"510"
6,2027,5460.39735357743,6363.20538228241,5090.22931212325,6530.02701003921,4619.81067778916,13803.2575874602,3665.60996760639,2987.92608194054,646414.735974049,2926.51781962452,4236.62072403407,25848.9665387354,485.745096033132,0,"510"
7,2028,5301.35665395867,6177.8693031868,4941.9702059449,6339.83204858176,4485.25308523219,13401.2209586992,3558.84462874406,2900.89910868014,627587.122304901,2841.27943652866,4113.22400391657,25096.0840181897,471.597180614691,0,"510"
8,2029,5146.94820772686,5997.93136231728,4798.0293261601,6155.17674619588,4354.6146458565,13010.8941346594,3455.18895994569,2816.4069016312,609307.885732914,2758.52372478511,3993.4213630258,24365.1301147473,457.861340402613,0,"510"
9,2030,4997.03709488045,5823.23433234688,4658.28089918456,5975.89975358823,4227.78120956941,12631.9360530674,3354.55238829679,2734.37563265165,591561.054109625,2678.17837357777,3877.10811944252,23655.4661308226,444.52557320642,0,"510"
10,2031,4851.49232512665,5653.62556538532,4522.60281474229,5801.84442095945,4104.64195103827,12264.0155855023,3256.84697892892,2654.73362393364,574331.120494782,2600.17317823085,3764.18264023546,22966.4719716724,431.578226414,0,"510"
0,2021,6520,7598,6078,5985.62873654393,7638.81783261895,16141.2225723583,4376.93,3567.74,771853,0,0,0,0,0,"511"
1,2022,6330.09708737864,7376.69902912621,5900.97087378641,5811.29003547955,7416.32799283393,15671.089876076,4249.44660194175,3463.82524271845,749371.844660194,942.148731029095,1551.98020134634,11846.2774996243,136.177380825529,0,"511"
2,2023,6145.72532755208,7161.84371759827,5729.09793571496,5642.02916065976,7200.3184396446,15214.6503651224,4125.6763125648,3362.93712885286,727545.480252616,1829.41501170698,3013.55378902201,23002.4805817947,264.422098690347,0,"511"
3,2024,5966.7236189826,6953.24632776531,5562.2310055485,5477.69821423277,6990.60042683941,14771.5052088567,4005.51098307263,3264.98750374064,706354.835196714,2664.19661899075,4388.67056653691,33498.7581288272,385.080726248078,0,"511"
4,2025,5792.93555241029,6750.7245900634,5400.22427723156,5318.15360605123,6786.99070566933,14341.2671930647,3888.84561463362,3169.89078033072,685781.393394868,2586.59865921432,4260.84521023001,32523.0661444924,373.864782765124,0,"511"
5,2026,5624.20927418475,6554.10154375088,5242.93619148695,5163.25592820508,6589.31136472751,13923.5603816162,3775.57826663458,3077.56386439876,665807.17805327,2511.26083418866,4136.74292255341,31575.7923732936,362.975517247693,0,"511"
6,2027,5460.39735357743,6363.20538228241,5090.22931212325,5012.86983320882,6397.38967449273,13518.0197879769,3665.60996760639,2987.92608194054,646414.735974049,2438.11731474627,4016.25526461496,30656.1091002851,352.403414803586,0,"511"
7,2028,5301.35665395867,6177.8693031868,4941.9702059449,4866.86391573672,6211.0579364007,13124.2910562883,3558.84462874406,2900.89910868014,627587.122304901,2367.10418907405,3899.27695593685,29763.2127187234,342.139237673384,0,"511"
8,2029,5146.94820772686,5997.93136231728,4798.0293261601,4725.11059780264,6030.15333631136,12742.0301517362,3455.18895994569,2816.4069016312,609307.885732914,2298.15940686801,3785.70578246296,28896.3230278868,332.174017158625,0,"511"
9,2030,4997.03709488045,5823.23433234688,4658.28089918456,4587.48601728411,5854.51780224404,12370.9030599381,3354.55238829679,2734.37563265165,591561.054109625,2231.22272511457,3675.44250724559,28054.6825513464,322.499045785073,0,"511"
10,2031,4851.49232512665,5653.62556538532,4522.60281474229,4453.86991969331,5683.99786625635,12010.5854950855,3256.84697892892,2654.73362393364,574331.120494782,2166.23565545104,3568.39078373359,27237.5558750936,313.105869694246,0,"511"
0,2021,6520,7598,6078,8972.80332748615,6359.37102240277,19148.228869084,4376.93,3567.74,771853,0,0,0,0,0,"512"
1,2022,6330.09708737864,7376.69902912621,5900.97087378641,8711.45954124869,6174.14662369201,18590.5134651301,4249.44660194175,3463.82524271845,749371.844660194,890.579556673614,1344.57295938036,10014.1512831472,140.745193463265,0,"512"
2,2023,6145.72532755208,7161.84371759827,5729.09793571496,8457.72770995019,5994.3171103806,18049.0421991555,4125.6763125648,3362.93712885286,727545.480252616,1729.28069257013,2610.82128035022,19444.9539478586,273.291637792747,0,"512"
3,2024,5966.7236189826,6953.24632776531,5562.2310055485,8211.38612616523,5819.72534988407,17523.3419409276,4005.51098307263,3264.98750374064,706354.835196714,2518.3699406361,3802.16691313139,28317.8940988232,397.997530766137,0,"512"
4,2025,5792.93555241029,6750.7245900634,5400.22427723156,7972.21953996624,5650.21878629522,17012.9533407064,3888.84561463362,3169.89078033072,685781.393394868,2445.01935984088,3691.4241875062,27493.1010668187,386.405369675861,0,"512"
5,2026,5624.20927418475,6554.10154375088,5242.93619148695,7740.01897084101,5485.64930708274,16517.4304278703,3775.57826663458,3077.56386439876,665807.17805327,2373.80520372901,3583.90697816136,26692.3311328336,375.150844345496,0,"512"
6,2027,5460.39735357743,6363.20538228241,5090.22931212325,7514.58152508836,5325.87311367256,16036.3402212333,3665.60996760639,2987.92608194054,646414.735974049,2304.66524633884,3479.52133802074,25914.8845949841,364.224120723783,0,"512"
7,2028,5301.35665395867,6177.8693031868,4941.9702059449,7295.71021853239,5170.7505957986,15569.262350712,3558.84462874406,2900.89910868014,627587.122304901,2237.53907411538,3378.17605633081,25160.0821310525,353.615651188139,0,"512"
8,2029,5146.94820772686,5997.93136231728,4798.0293261601,7083.21380440038,5020.1462095132,15115.7886900116,3455.18895994569,2816.4069016312,609307.885732914,2172.36803312173,3279.78257896195,24427.2642049054,343.316166202076,0,"512"
9,2030,4997.03709488045,5823.23433234688,4658.28089918456,6876.90660621396,4873.92835875068,14675.5230000113,3354.55238829679,2734.37563265165,591561.054109625,2109.09517778809,3184.25493103102,23715.7904901994,333.316666215608,0,"512"
10,2031,4851.49232512665,5653.62556538532,4522.60281474229,6676.60835554753,4731.96928034047,14248.0805825352,3256.84697892892,2654.73362393364,574331.120494782,2047.66522115348,3091.50964177769,23025.0393108732,323.608413801561,0,"512"
0,2021,6520,7598,6078,8202.40059686825,7790.62037713011,17471.5397347836,4376.93,3567.74,771853,0,0,0,0,0,"513"
1,2022,6330.09708737864,7376.69902912621,5900.97087378641,7963.4957251148,7563.70910400981,16962.6599366831,4249.44660194175,3463.82524271845,749371.844660194,1205.5561393146,1649.2322264307,12310.09749349,186.605296459796,0,"513"
2,2023,6145.72532755208,7161.84371759827,5729.09793571496,7731.54924768427,7343.40689709691,16468.6018802748,4125.6763125648,3362.93712885286,727545.480252616,2340.88570740699,3202.39267268097,23903.1019291067,362.340381475333,0,"513"
